"MULTILINESTRING ((-73.9045085325543 40.83801727006341, -73.90333881810041 40.83764246427635))",2
"MULTILINESTRING ((-73.95745736438904 40.700822602682244, -73.95735035850657 40.70044320550214, -73.95722517471695 40.69999934952393))",1
"MULTILINESTRING ((-73.92484861140709 40.841495443359975, -73.9254863469803 40.841770795740544))",3
"MULTILINESTRING ((-73.91960797147125 40.61453446403586, -73.91937088698582 40.61469022304976))",1
"MULTILINESTRING ((-73.91801418260418 40.86239408281557, -73.91987566548762 40.86316586761375))",5
"MULTILINESTRING ((-73.95075605650158 40.70044465136067, -73.95050337224563 40.70047012639672))",2
"MULTILINESTRING ((-73.84127784685245 40.88031754811515, -73.84046213325612 40.88062286837131))",2
"MULTILINESTRING ((-73.87045509057192 40.866632868260496, -73.87049186989518 40.86795083049052))",4
"MULTILINESTRING ((-73.91926355873086 40.646674043802676, -73.91830152349368 40.645812262247105))",2
"MULTILINESTRING ((-73.94627912560583 40.79224538496615, -73.94578426425574 40.79292144725297))",3
"MULTILINESTRING ((-73.84454204089317 40.892708570523986, -73.84550470921285 40.89523106113604))",1
"MULTILINESTRING ((-73.93207285015114 40.70778578536671, -73.92902566127111 40.708276814858884))",1
"MULTILINESTRING ((-73.98156151583235 40.684053548194306, -73.98199244072916 40.68341814191213))",1
"MULTILINESTRING ((-73.86754030633459 40.68042817274194, -73.86715267618206 40.67869009134195))",2
"MULTILINESTRING ((-74.08561680242636 40.621099599712856, -74.08581269156956 40.62037554852831))",1
"MULTILINESTRING ((-73.94699933624321 40.67750114988344, -73.94707359563763 40.676723148670796))",1
"MULTILINESTRING ((-73.94467206530891 40.60974339416415, -73.9442048176181 40.60728448311919))",1
"MULTILINESTRING ((-73.95366864781226 40.787899721007186, -73.95321006399442 40.78853293266797))",1
"MULTILINESTRING ((-73.93843613326698 40.679785851201416, -73.93850818855235 40.67903432002991))",1
"MULTILINESTRING ((-73.99923466760944 40.71891356735029, -73.99984031437683 40.71919298023251))",2
"MULTILINESTRING ((-73.90645722210506 40.821715364031085, -73.90607647428386 40.82256650030214, -73.90603996853193 40.82264810499539, -73.90573181846852 40.82333693643013))",1
"MULTILINESTRING ((-74.03987461127993 40.62872469808542, -74.03986889213476 40.6287012606311, -74.03986369034203 40.62867775397525, -74.03985900590462 40.628654183813914, -74.03985484168459 40.62863055701485, -74.03985119680605 40.62860688061462, -74.03984807435086 40.62858316131331, -74.03984547344243 40.62855940497482, -74.03984339628335 40.62853561880215, -74.03984184309685 40.628511809328835, -74.03984081366649 40.62848798325614, -74.03984030887543 40.62846414761999, -74.03984032850724 40.628440309121586, -74.03984087256497 40.62841647379197, -74.0398419412724 40.628392649169854, -74.03984353397277 40.62836884095141, -74.03984565023012 40.62834505650804, -74.03984828960823 40.62832130270853, -74.0398514516707 40.62829758608662, -74.03985513510155 40.628273913176365, -74.03985933902439 40.62825029017655, -74.03986406146446 40.62822672496165, -74.03986930286418 40.62820322289238, -74.03987506014876 40.6281797908384, -74.03988133200266 40.62815643600382, -74.03988811688978 40.62813316442013, -74.03989541327437 40.6281099826214, -74.03990321940083 40.628086897309274, -74.03991153109482 40.62806391501871, -74.03992034792006 40.628041042450924, -74.03992966724103 40.628018285470205))",1
"MULTILINESTRING ((-73.9366885488281 40.8140416302207, -73.93983549785523 40.81537170270472))",21
"MULTILINESTRING ((-74.00493121738941 40.735303688589966, -74.00512616431496 40.735961735172545))",91
"MULTILINESTRING ((-73.94073818011827 40.5781670990221, -73.94057100843635 40.57818499612435))",16
"MULTILINESTRING ((-73.87812647635066 40.83550231729342, -73.87804747155931 40.83555784656451, -73.87798229076786 40.83560365943917, -73.87794466952836 40.83562966743917, -73.87790675029078 40.83565542382534, -73.87786853438291 40.835680926253424, -73.87783002555761 40.83570617305188, -73.87779122668549 40.835731162548235, -73.87775214041808 40.835755892232136, -73.87771276984599 40.83578036076638, -73.87767311872301 40.835804565976844, -73.87763318903694 40.835828506525175, -73.87759298498369 40.83585217973513, -73.8775525083314 40.835875583765535, -73.87751176327326 40.83589871744794, -73.877381227838 40.835972440582516, -73.87732223052123 40.83600223430869, -73.87711410188366 40.836107339442954, -73.87683631296039 40.836231941327696, -73.87655099235589 40.8363448289083))",5
"MULTILINESTRING ((-74.17858185288226 40.554283814240684, -74.17840215858465 40.55349616755953))",26
"MULTILINESTRING ((-73.97816815328618 40.74164251302197, -73.9771569452445 40.741216102648295, -73.9769117572265 40.741111170720444, -73.97643318448837 40.74091089574375, -73.97579823451824 40.740644616660276))",82
"MULTILINESTRING ((-73.91321011168638 40.660319031923, -73.91281743167376 40.65878291242665))",25
"MULTILINESTRING ((-73.98837296778066 40.71172746941917, -73.9883666996322 40.71169214270502, -73.98831192822884 40.71138346833966))",26
"MULTILINESTRING ((-73.95018029403933 40.71900878083477, -73.95049513825336 40.72083229709205, -73.95064594267232 40.7217056932818))",9
"MULTILINESTRING ((-73.98694969717276 40.72098300337109, -73.98678379255901 40.72129757443862, -73.98634091779515 40.7221372958908))",20
"MULTILINESTRING ((-73.97100923916177 40.80096750239484, -73.97054462854393 40.801590196635395))",10
"MULTILINESTRING ((-73.84720544944477 40.90587859473849, -73.84708032914374 40.90615673253034))",8
"MULTILINESTRING ((-73.96085674031224 40.6428254842997, -73.96050179996021 40.64094058677217))",34
"MULTILINESTRING ((-73.99028405180168 40.66857494768279, -73.99078593574673 40.667980927507074))",1
"MULTILINESTRING ((-74.0196317127963 40.62487969357479, -74.02007423343322 40.62424643447731))",367
"MULTILINESTRING ((-73.96531570440062 40.58350815953966, -73.96528477077457 40.58368741755765, -73.96525260173915 40.583745653621094, -73.96520011957242 40.583797354735935, -73.96513172153828 40.583836804262766, -73.9650549927435 40.58386068991114, -73.9650443489421 40.583863919488365, -73.96433184375762 40.5839418569974, -73.96331017505743 40.58404978709611))",226
"MULTILINESTRING ((-74.08472398369103 40.61583777491554, -74.0840497688581 40.615627313725824))",3
"MULTILINESTRING ((-73.95530665411351 40.7365770393722, -73.95308661478677 40.73678700114951))",19
"MULTILINESTRING ((-73.95519663479209 40.82014715492623, -73.95468332284608 40.82081046081259))",114
"MULTILINESTRING ((-73.9542336930507 40.82142718656175, -73.95376927439054 40.82205868992624))",89
"MULTILINESTRING ((-73.96653004121899 40.753046315711074, -73.96622005494564 40.75294701630024))",180
"MULTILINESTRING ((-73.97410620656788 40.763925357860934, -73.97670323582177 40.76499544998824))",230
"MULTILINESTRING ((-73.95625781824106 40.68406574862167, -73.95410042574007 40.68431310763344))",126
"MULTILINESTRING ((-73.97268746049896 40.68741519399222, -73.9723983267824 40.685953330189584))",54
"MULTILINESTRING ((-73.98399541546723 40.71741442353993, -73.98339510382894 40.718570205768906))",17
"MULTILINESTRING ((-74.00930688765881 40.720685478071694, -74.01007045227166 40.72075557269436))",41
"MULTILINESTRING ((-74.01034630582497 40.703268477594165, -74.0089875528631 40.704084827772476))",68
"MULTILINESTRING ((-74.00473947852464 40.724267028368935, -74.00604066319427 40.724403124449665))",74
"MULTILINESTRING ((-73.90552232212617 40.66466700896578, -73.90529845431762 40.66379240438992, -73.9052307011391 40.663527701792766, -73.90520652513105 40.663433248801304, -73.9051562738391 40.66323692158207, -73.90517302837057 40.663105496033054))",13
"MULTILINESTRING ((-74.13174498547066 40.553464946889086, -74.13312209104681 40.552317006027245))",4
"MULTILINESTRING ((-73.97168048370582 40.787163246977514, -73.97452282413357 40.788359244637775))",66
"MULTILINESTRING ((-73.9314717177658 40.84992123646858, -73.93286120823326 40.850506580658625))",20
"MULTILINESTRING ((-74.00337621526967 40.72525167518949, -74.00234961894274 40.72649538469466))",26
"MULTILINESTRING ((-73.99133249760558 40.68544840623611, -73.98912840728988 40.68458945307343))",25
"MULTILINESTRING ((-73.90970100701892 40.708991413401165, -73.9084805520393 40.71018287077714))",2
"MULTILINESTRING ((-74.004258721741 40.65785436445785, -74.0048280523171 40.6572990020396))",25
"MULTILINESTRING ((-73.9638116584069 40.65326357904106, -73.96206474184328 40.653950907355636, -73.96176095987586 40.65407072193258))",5
"MULTILINESTRING ((-73.92161781857821 40.633276627233776, -73.92120482044652 40.63330042618866, -73.92104152597491 40.63330983582638, -73.9209559135358 40.633314768686915, -73.92085891539642 40.63332035789859, -73.92068281250442 40.63333050354511))",17
"MULTILINESTRING ((-73.75335639011175 40.60227380409559, -73.75284972854756 40.604259896401636))",27
"MULTILINESTRING ((-73.98835358020787 40.72007727694146, -73.98776860027682 40.72123431727492))",129
"MULTILINESTRING ((-73.99367871078742 40.71236535686539, -73.99360640178479 40.712371401768515))",5
"MULTILINESTRING ((-73.86018104109982 40.8416390181159, -73.85970500391923 40.84168899377673))",25
"MULTILINESTRING ((-73.84597832066275 40.84273092303442, -73.84483831771337 40.84225039232676, -73.84445053714245 40.84209948681579, -73.8439931915976 40.84192018225485))",27
"MULTILINESTRING ((-73.9504595407905 40.79230204417001, -73.95011740873645 40.79215793594803, -73.95006532220813 40.79213599675861, -73.95001259668398 40.79211378822317, -73.94961685151391 40.79194709531364, -73.94956709688105 40.79192613844697, -73.94897560741295 40.79167699028631))",63
"MULTILINESTRING ((-73.97188584638526 40.79469502021537, -73.97321056500115 40.795252025077524))",20
"MULTILINESTRING ((-73.93382817155978 40.69618427680528, -73.93311862859193 40.695791153343734))",104
"MULTILINESTRING ((-73.95964440773943 40.77106426585258, -73.95740437872675 40.77012025444412))",30
"MULTILINESTRING ((-73.99895667325781 40.7636199127482, -73.99864484984629 40.76403433591541))",7
"MULTILINESTRING ((-73.99420752546703 40.77150541873989, -73.99404554594645 40.77165250765273, -73.99389874923317 40.7718092504654, -73.99376854645509 40.7719742516561, -73.99365606188508 40.772145962401034))",15
"MULTILINESTRING ((-73.95680951657143 40.712756388272865, -73.95713614761945 40.71223920275998))",39
"MULTILINESTRING ((-74.07716697765414 40.5998584638716, -74.07734360871581 40.599638833793556, -74.07781982477289 40.59920487417028))",26
"MULTILINESTRING ((-73.9286592506598 40.83980219059966, -73.92858013636082 40.840103408550796, -73.92847799661612 40.84040140591961, -73.92835323622022 40.84069466228379, -73.92820646002045 40.84098170055525, -73.92803852450156 40.841261125209925))",8
"MULTILINESTRING ((-74.11413103812858 40.62599052408215, -74.11358604913035 40.626078948764736))",1
"MULTILINESTRING ((-74.08241750817915 40.59603881698618, -74.08376862327287 40.59552095741564))",8
"MULTILINESTRING ((-73.91971763021114 40.84606410907794, -73.92057748258576 40.8462666748113))",4
"MULTILINESTRING ((-73.97139631688196 40.6482577851089, -73.97069875667012 40.648502100459794))",1
"MULTILINESTRING ((-73.96375418658978 40.61730243253778, -73.96362245555189 40.61658973670159))",16
"MULTILINESTRING ((-73.98070684560402 40.61340218460915, -73.98018152401616 40.610634009870026))",10
"MULTILINESTRING ((-73.93572338066663 40.612529895638616, -73.93544838538926 40.612283872157946, -73.93390125797748 40.61089972880639))",5
"MULTILINESTRING ((-73.73964823201955 40.60379613745501, -73.73994603368301 40.60392959396773, -73.74023612893518 40.60407302828761, -73.74051768216428 40.60422604237784, -73.74078987798565 40.60438817475989))",3
"MULTILINESTRING ((-74.21523813305333 40.55176036808533, -74.21582410458451 40.551618708840806, -74.21657142800039 40.55144090951925))",14
"MULTILINESTRING ((-74.21631891301355 40.55345715810881, -74.21797446202395 40.55213791351387, -74.21853904083979 40.55161908165558))",5
"MULTILINESTRING ((-73.95356092213932 40.57680762270605, -73.9528745114388 40.57688215886051))",3
"MULTILINESTRING ((-73.94054456556226 40.70179804479508, -73.94059895032484 40.702127959135254, -73.94061996701964 40.7022554501625, -73.94067575484141 40.702591940613885))",3
"MULTILINESTRING ((-73.98687608022857 40.64006923734862, -73.98745552452996 40.639504325572574))",15
"MULTILINESTRING ((-73.98763387568776 40.70245677313065, -73.9866900074193 40.702422925868056))",8
"MULTILINESTRING ((-74.00968975296283 40.71495099314357, -74.00923907438933 40.71552016785521))",32
"MULTILINESTRING ((-73.97372702030118 40.65068537062643, -73.97389717227995 40.650619068518665))",5
"MULTILINESTRING ((-73.98512534979679 40.64174631160435, -73.98386638884955 40.64098874304511))",242
"MULTILINESTRING ((-74.24434299125419 40.51234716524054, -74.24257254421389 40.5105114032238))",52
"MULTILINESTRING ((-73.93252205980818 40.685297824353405, -73.92959057514837 40.68563504853784))",4
"MULTILINESTRING ((-73.91069463666408 40.850019098037876, -73.91161655868848 40.85013293703218))",4
"MULTILINESTRING ((-74.00027443693304 40.71761940210768, -73.99944838246387 40.71732979709833))",7
"MULTILINESTRING ((-73.88471537821081 40.85175878357567, -73.88362829255509 40.853909075422706))",4
"MULTILINESTRING ((-73.88637734772202 40.875417508723686, -73.88631002746469 40.87556734720923, -73.88617043434384 40.875884046185206, -73.88610179995108 40.87603891629662))",12
"MULTILINESTRING ((-73.94525440182859 40.77848598066114, -73.94477504714368 40.779145072859905))",2
"MULTILINESTRING ((-74.01750882291945 40.64853331618535, -74.01531703546054 40.647207977074))",19
"MULTILINESTRING ((-73.88737111087096 40.67575570816196, -73.88648209239176 40.675887417700636))",1
"MULTILINESTRING ((-73.88370100579884 40.678162016368546, -73.88322587735613 40.676370464234836))",4
"MULTILINESTRING ((-73.95169115449137 40.606462455211116, -73.95125247218493 40.60413840131671))",5
"MULTILINESTRING ((-74.07924715811642 40.64018508804784, -74.07878831101584 40.63826855858609))",1
"MULTILINESTRING ((-74.00237897751744 40.598275194344794, -74.00167415950189 40.597853230786676))",8
"MULTILINESTRING ((-73.90163307038276 40.86026598288605, -73.90078819077284 40.85997658055566))",9
"MULTILINESTRING ((-73.9478769960122 40.80461361539173, -73.94742385856517 40.80524349762605))",1
"MULTILINESTRING ((-73.9427984967329 40.58480010839265, -73.94259635676254 40.583759686376524))",3
"MULTILINESTRING ((-73.99328409374769 40.6339058200575, -73.9910816371225 40.63257444211517))",32
"MULTILINESTRING ((-73.99928135450403 40.70876580390996, -73.99865121392406 40.708861218308535))",4
"MULTILINESTRING ((-73.86057152459351 40.85563142273217, -73.86098612387111 40.85647588237721))",2
"MULTILINESTRING ((-74.13110688606196 40.610337139458, -74.13097159824144 40.60861302705832))",1
"MULTILINESTRING ((-74.20758666589761 40.5284828512132, -74.20754297131074 40.527766900510485))",1
"MULTILINESTRING ((-73.86758752534962 40.857830089652644, -73.8675565094374 40.85826526141859))",12
"MULTILINESTRING ((-73.94900611422942 40.82331426967806, -73.9496933022249 40.82360400028122))",15
"MULTILINESTRING ((-73.91859196117782 40.83898208941387, -73.91691787652354 40.83833519645429))",9
"MULTILINESTRING ((-73.92443918322307 40.69304113540468, -73.92349832768406 40.69400067693175))",3
"MULTILINESTRING ((-73.96655226745041 40.78910715282572, -73.9660950057247 40.78973438926407))",2
"MULTILINESTRING ((-73.89239563481327 40.669791331040855, -73.89200095627919 40.6682540414859))",11
"MULTILINESTRING ((-73.8900303955771 40.85422099167823, -73.8896097807804 40.85362188004617))",3
"MULTILINESTRING ((-73.8966921608415 40.83196614370634, -73.89587182384398 40.83204759410172))",4
"MULTILINESTRING ((-74.0863421494095 40.6107260392178, -74.08567004844133 40.610321244472445))",2
"MULTILINESTRING ((-74.162798203312 40.581256207745476, -74.16195721700676 40.58085524474166))",1
"MULTILINESTRING ((-73.89709040470969 40.64854574464569, -73.89698367646517 40.6486145491684, -73.8969212137195 40.648654816783484, -73.89634446268525 40.64902662691007))",4
